"user_id","user_name","sz_df_id","boottime","app_version","phone_brand","phone_model","os","os_version","days_since_last_login","bssid","event_time","is_acc_service_on","is_adb_service_on","is_app_debuggable","is_app_multi_open_app","is_app_multi_open_system","is_app_multi_open_system_vmos","is_auto_framework","is_black_rom","is_boottime_modified","is_boottime_tooshort","is_change_idfv","is_change_uuid","is_cheating_plugin","is_cinfo_lost","is_cloud_phone","is_danger_env","is_debug","is_debug_mode","is_debugging","is_df_length_long","is_dobby_inlinehook","is_emulator","is_encrypt_failed","is_fake_android_so","is_fake_deviceinfo","is_fake_df","is_fake_identity","is_fake_protocol","is_fake_ua","is_gps_modified","is_http_proxy","is_illegal_imei","is_incognito_mode","is_info_not_match_rom","is_inline_hook","is_install_few_apps","is_install_few_apps_by_user","is_jailbreak","is_java_hook","is_native_hook","is_new_24_deviceid","is_new_deviceid","is_newdevice_haverisk","is_no_deviceid_match","is_no_deviceinfo","is_ochook","is_opensource_rom","is_plt_hook","is_repack","is_resume","is_resume_install_short","is_risk_app_install_automation","is_risk_app_install_cheatingapp","is_risk_app_install_cloud_phone","is_risk_app_install_fake_gps","is_risk_app_install_hook","is_risk_app_install_multi_open","is_risk_app_install_other","is_risk_app_install_root","is_risk_app_install_vpn","is_risk_app_running_automation","is_risk_app_running_cheatingapp","is_risk_app_running_fakegps","is_risk_app_running_roothide","is_root","is_running_magisk","is_sim_not_ready","is_status_code_collect_fail","is_status_code_dex_fail","is_status_code_report_fail","is_status_code_so_fail","is_suspicious_so","is_system_debuggable","is_system_multi_open_app","is_test_rom","is_used_few_storage","is_vpn","is_webdriver","is_wrong_pkg_name"
741221410,"","'1511905252217332780",1649655576592.0,"2.78.11","samsung","sm-a300fu","android","30","","","2022-04-11 12:43:36",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
743220935,"","'1512775614205225709",1649508513421.0,"2.80.14","asus","asus_i007d","android","30","","","2022-04-09 20:40:53",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
741079456,"","'1512203203706231599",1649362906467.0,"2.79.9","oppo","cph2269","android","30","","","2022-04-08 06:11:14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742707026,"","'1512562288854121005",1649475579562.0,"2.80.10","zte","nx563j","android","30","","","2022-04-10 12:17:45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742016685,"","'1503924950320685150",1649624423016.0,"2.85.20","asus","asus_x00td","android","29","","","2022-04-11 20:24:09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742770636,"","'1443857998971761595",1646588863253.0,"2.85.32","oppo","cph1723","android","25","","","2022-04-11 18:42:11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744033243,"","'1513127319205301413",1649598311604.0,"2.85.32","samsung","sm-t295","android","30","","b0:e2:35:37:a4:bb","2022-04-11 15:42:35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744076013,"","'1513134233636048769",1649634256804.0,"2.85.32","","","android","12","","","2022-04-11 19:07:34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742564204,"","'1481677916201794080",1648414302469.0,"2.85.32","vivo","v2110","android","31","","","2022-04-11 11:31:06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733001234,"","'1503038193185217459",1649547216531.0,"2.84.31","vivo","v2120","android","30","","","2022-04-11 23:44:14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743625557,"","'1512629373492224489",1649658056646.0,"2.85.32","samsung","sm-a536e","android","31","","02:00:00:00:00:00","2022-04-11 19:40:16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738831085,"","'1510901906285933157",1649323636183.0,"2.85.32","samsung","sm-c710f","android","25","","","2022-04-11 07:31:38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742406137,"","'1513044326379486995",1649572800421.0,"2.85.32","asus","asus_i007d","android","30",1.0,"02:00:00:00:00:00","2022-04-10 13:46:12",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741010112,"","'1496746890979429727",1649168943051.0,"2.85.20","vivo","vivo 1904","android","30","","","2022-04-10 12:19:03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724848593,"","'1505890661235145980",1649549314576.0,"2.85.32","samsung","sm-a325f","android","30","","02:00:00:00:00:00","2022-04-11 17:04:39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743256862,"","'1512687379569314983",1649315002615.0,"2.85.32","infinix mobility limited","infinix x662","android","30","","08:4f:0a:e3:e5:04","2022-04-10 21:32:51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741453584,"","'1498634071992192196",1649291900296.0,"2.85.32","vivo","vivo 1816","android","27","","34:0a:33:ee:8b:aa","2022-04-09 20:48:17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737133815,"","'1505431294840149313",1649185207583.0,"2.85.32","realme","rmx1941","android","28","","","2022-04-09 04:41:18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739640705,"","'1511216739653636398",1649329539438.0,"2.80.14","samsung","sm-a300fu","android","30","","","2022-04-07 19:07:22",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
739285183,"","'1511061320825724355",1649670615867.0,"2.85.32","samsung","sm-a300fu","android","30","","","2022-04-11 17:11:35",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739121263,"","'1510992071929165175",1649566210287.0,"2.80.14","samsung","sm-t970","android","30","","","2022-04-11 13:59:02",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736795821,"","'1510103533255373786",1649477590030.0,"2.80.14","xiaomi","redmi note 5","android","30","","","2022-04-10 14:25:33",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
742902923,"","'1512650732349826413",1649467810744.0,"2.85.32","xiaomi","m2103k19g","android","30","","","2022-04-11 15:42:05",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744253585,"","'1399898256890431971",1649613129996.0,"2.85.32","samsung","sm-j400f","android","29","","94:98:69:5d:a7:fc","2022-04-11 03:25:25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744899582,"","'1484534406185690238",1649025021827.0,"2.85.32","oppo","cph1819","android","29","","","2022-04-11 21:08:03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744276791,"","'1513228970176687097",1649610243721.0,"2.81.4","asus","zs661ks","android","30","","02:00:00:00:00:00","2022-04-11 02:21:32",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743056665,"","'1513002372418058143",1649568661419.0,"2.85.32","oneplus","ac2003","android","30",1.0,"02:00:00:00:00:00","2022-04-10 15:59:18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
741745435,"","'1512107878246384594",1649581201891.0,"2.85.32","xiaomi","redmi note 5a","android","25","","","2022-04-11 12:35:30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744665666,"","'1513384611065355663",1649620229848.0,"2.81.4","google","pixel 4a (5g)","android","30","","","2022-04-11 13:19:48",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743468707,"","'1512891878771984960",1649363962178.0,"2.85.32","oppo","cph1923","android","28","","","2022-04-10 17:00:57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708639991,"","'1434356966521857374",1648647499082.0,"2.85.32","samsung","sm-a115f","android","29","","a6:d9:90:e6:63:19","2022-04-08 19:02:28",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738788666,"","'1510889109688171505",1649508803304.0,"2.80.10","samsung","sm-g770f","android","30","","","2022-04-09 20:10:35",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
717100374,"","'1503358363382785558",1649561738745.0,"2.84.31","infinix mobility limited","infinix x657c","android","29","","1a:02:ae:80:2c:8d","2022-04-11 13:36:08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734774529,"","'1512287994430629270",1649508026224.0,"2.85.32","xiaomi","2201116sg","android","30","","02:00:00:00:00:00","2022-04-11 20:32:02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744957743,"","'1513489747732405856",1649568079191.0,"2.85.32","xiaomi","21061119ag","android","30","","","2022-04-11 20:45:46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743990641,"","'1513102719249627488",1649586686614.0,"2.81.4","oneplus","in2015","android","30","","02:00:00:00:00:00","2022-04-11 19:41:03",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742904588,"","'1512651210113292004",1649687313753.0,"2.84.31","asus","zenfone max pro m1","android","31","","02:00:00:00:00:00","2022-04-11 21:37:39",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
744124835,"","'1513153546366562632",1649593790642.0,"2.81.4","asus","zs661ks","android","30","","02:00:00:00:00:00","2022-04-10 21:20:46",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710772887,"","'1501175011640064221",1649506211525.0,"2.85.32","samsung","sm-a300fu","android","30","","","2022-04-10 23:02:04",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742649989,"","'1512522542307669602",1649572497530.0,"2.84.31","xiaomi","redmi note 5","android","29","","","2022-04-10 13:35:40",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
741877652,"","'1511641649398532270",1649484197333.0,"2.85.32","samsung","sm-j700f","android","23","","08:8c:2c:cd:8c:17","2022-04-11 17:41:26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729722845,"","'1400313548347951872",1649591703916.0,"2.85.32","samsung","sm-j415f","android","28","","0e:98:38:d2:6e:29","2022-04-11 16:51:08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700898245,"","'1497906756634677494",1649555450016.0,"2.85.32","samsung","sm-a035f","android","30","","","2022-04-11 19:47:19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721347577,"","'1504481186146757281",1649536447339.0,"2.84.31","vivo","v2027","android","29","","","2022-04-10 23:07:41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744172401,"","'1513170048194462715",1649665195621.0,"2.85.32","xiaomi","m2101k7bny","android","30","","","2022-04-11 23:42:10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737160359,"","'1510244285546044924",1649375642080.0,"2.85.32","vivo","vivo 1904","android","30","","","2022-04-11 04:49:45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740918150,"","'1487079764233776074",1649622911877.0,"2.85.32","oppo","cph1923","android","28","","78:91:e9:30:d3:d9","2022-04-11 10:37:33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738760301,"","'1508054888119153548",1649583130668.0,"2.85.20","xiaomi","m2006c3mg","android","29","","","2022-04-11 08:54:15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741061032,"","'1511827685686238703",1647862548881.0,"2.85.32","realme","rmx1941","android","28","","","2022-04-11 09:53:14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741813341,"","'1512148020732876473",1648159201704.0,"2.85.32","oppo","cph2239","android","30","","02:00:00:00:00:00","2022-04-10 03:44:51",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742863725,"","'1513002372418058143",1649566330121.0,"2.85.32","oneplus","ac2003","android","30","","02:00:00:00:00:00","2022-04-10 11:56:03",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
741380359,"","'1510064364365999687",1649185813707.0,"2.85.32","infinix mobility limited","infinix x657b","android","30","","","2022-04-10 10:27:20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740346544,"","'1511537339900823882",1649366905677.0,"2.80.10","motorola","moto g(6)","android","30","","02:00:00:00:00:00","2022-04-08 12:34:04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742282663,"","'1512365627631354457",1649429371375.0,"2.81.4","google","pixel 2","android","30","","02:00:00:00:00:00","2022-04-10 18:43:19",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744925463,"","'1481122684311823012",1649387844685.0,"2.85.32","vivo","vivo 1904","android","30","","","2022-04-11 21:11:50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741255606,"","'1512258216119107785",1649388925112.0,"2.80.10","nokia","nokia 7.1","android","29","","44:ff:ba:22:7a:12","2022-04-08 12:48:56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741613963,"","'1511287557620627730",1648685125202.0,"2.85.32","xiaomi","m2102j20sg","android","30","","02:00:00:00:00:00","2022-04-09 19:11:28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745050489,"","'1513514971204428745",1649035796584.0,"2.85.32","samsung","sm-a705f","android","30","","02:00:00:00:00:00","2022-04-11 21:37:05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
